Level	Rule Name	Subject	Property	Value
ERROR	multiple_definitions	motor neuron migration decreased process quality, abnormal	IAO:0000115	Decreased qualitatively motor neuron migration.
ERROR	multiple_definitions	mature B cell head kidney amount, abnormal	IAO:0000115	Abnormal(ly) amount (of) head kidney of mature B cell.
ERROR	multiple_definitions	mature B cell head kidney amount, abnormal	IAO:0000115	Any structural anomaly that causes there to be an abnormal number mature B cell in head kidney.
ERROR	multiple_definitions	hematopoietic cell head kidney apoptotic, abnormal	IAO:0000115	Abnormal(ly) apoptotic (of) head kidney of hematopoietic cell.
ERROR	multiple_definitions	hematopoietic cell head kidney apoptotic, abnormal	IAO:0000115	An abnormally apoptotic hematopoietic cell in head kidney.
ERROR	multiple_definitions	notochord inner cell collapsed, abnormal	IAO:0000115	A structural failure that affects notochord inner cell so that it becomes flat or caved in.
ERROR	multiple_definitions	notochord inner cell collapsed, abnormal	IAO:0000115	Abnormal(ly) collapsed (of) notochord inner cell.
ERROR	multiple_definitions	Meckel's cartilage increased length, abnormal	IAO:0000115	Abnormal(ly) increased length (of) Meckel's cartilage.
ERROR	multiple_definitions	Meckel's cartilage increased length, abnormal	IAO:0000115	longer, increased length of, Meckel's cartilage
ERROR	multiple_definitions	hyosymplectic cartilage increased length, abnormal	IAO:0000115	Abnormal(ly) increased length (of) hyosymplectic cartilage.
ERROR	multiple_definitions	hyosymplectic cartilage increased length, abnormal	IAO:0000115	longer, increased length of, hyosymplectic cartilage
ERROR	multiple_definitions	trabecula cranii increased length, abnormal	IAO:0000115	Abnormal(ly) increased length (of) trabecula cranii.
ERROR	multiple_definitions	trabecula cranii increased length, abnormal	IAO:0000115	longer, increased length of, trabecula cranii
ERROR	multiple_definitions	notochord outer sheath cell metaplastic, abnormal	IAO:0000115	Abnormal change from one fully differentiated cellular state into another in notochord outer sheath cell.
ERROR	multiple_definitions	notochord outer sheath cell metaplastic, abnormal	IAO:0000115	Abnormal(ly) metaplastic (of) notochord outer sheath cell.
ERROR	multiple_definitions	notochord inner cell metaplastic, abnormal	IAO:0000115	Abnormal change from one fully differentiated cellular state into another in notochord inner cell.
ERROR	multiple_definitions	notochord inner cell metaplastic, abnormal	IAO:0000115	Abnormal(ly) metaplastic (of) notochord inner cell.
ERROR	multiple_definitions	notochord outer sheath cell increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) notochord outer sheath cell.
ERROR	multiple_definitions	notochord outer sheath cell increased amount, abnormal	IAO:0000115	The presence of an increased number of notochord outer sheath cell.
ERROR	multiple_definitions	cleithrum length, abnormal	IAO:0000115	Abnormal length of cleithrum.
ERROR	multiple_definitions	cleithrum length, abnormal	IAO:0000115	Abnormal(ly) length (of) cleithrum.
ERROR	multiple_definitions	branchiostegal ray length, abnormal	IAO:0000115	Abnormal length of branchiostegal ray.
ERROR	multiple_definitions	branchiostegal ray length, abnormal	IAO:0000115	Abnormal(ly) length (of) branchiostegal ray.
ERROR	multiple_definitions	entopterygoid length, abnormal	IAO:0000115	Abnormal length of entopterygoid.
ERROR	multiple_definitions	entopterygoid length, abnormal	IAO:0000115	Abnormal(ly) length (of) entopterygoid.
ERROR	multiple_definitions	brain decreased occurrence endothelial cell development, abnormal	IAO:0000115	A decreased occurrence of endothelial cell development in brain.
ERROR	multiple_definitions	brain decreased occurrence endothelial cell development, abnormal	IAO:0000115	Abnormal(ly) decreased occurrence (of) brain of endothelial cell development.
ERROR	multiple_definitions	brain vasculature decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) brain vasculature.
ERROR	multiple_definitions	brain vasculature decreased amount, abnormal	IAO:0000115	The presence of a reduced number of brain vasculature.
ERROR	multiple_definitions	anatomical structure mislocalised, abnormal	IAO:0000115	Abnormal(ly) mislocalised (of) anatomical structure.
ERROR	multiple_definitions	anatomical structure mislocalised, abnormal	IAO:0000115	An abnormally localised anatomical structure.
ERROR	multiple_definitions	blood vessel brain morphology, abnormal	IAO:0000115	A morphological abnormality of the blood vessel in the brain.
ERROR	multiple_definitions	blood vessel brain morphology, abnormal	IAO:0000115	Abnormal(ly) morphology (of) brain of blood vessel.
ERROR	multiple_definitions	endothelial cell brain decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) brain of endothelial cell.
ERROR	multiple_definitions	endothelial cell brain decreased amount, abnormal	IAO:0000115	The presence of a reduced number of endothelial cell in the brain.
ERROR	multiple_definitions	endothelial cell brain absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) brain of endothelial cell.
ERROR	multiple_definitions	endothelial cell brain absent, abnormal	IAO:0000115	Absence of the endothelial cell in the brain.
ERROR	multiple_definitions	hematopoietic cell decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) hematopoietic cell.
ERROR	multiple_definitions	hematopoietic cell decreased amount, abnormal	IAO:0000115	The presence of a reduced number of hematopoietic cell.
ERROR	multiple_definitions	epicardium increased size, abnormal	IAO:0000115	Abnormal(ly) increased size (of) epicardium.
ERROR	multiple_definitions	epicardium increased size, abnormal	IAO:0000115	An increase in the size of the epicardium.
ERROR	multiple_definitions	erythroid progenitor cell dysplastic, abnormal	IAO:0000115	Abnormal(ly) dysplastic (of) erythroid progenitor cell.
ERROR	multiple_definitions	erythroid progenitor cell dysplastic, abnormal	IAO:0000115	Defective development of the erythroid progenitor cell.
ERROR	multiple_definitions	notochord development decreased process quality, abnormal	IAO:0000115	Abnormal(ly) decreased process quality (of) notochord development.
ERROR	multiple_definitions	notochord development decreased process quality, abnormal	IAO:0000115	Decreased qualitatively notochord development.
ERROR	multiple_definitions	notochord inner cell malformed, abnormal	IAO:0000115	A malformed notochord inner cell.
ERROR	multiple_definitions	notochord inner cell malformed, abnormal	IAO:0000115	Abnormal(ly) malformed (of) notochord inner cell.
ERROR	multiple_definitions	notochord inner cell malformed, abnormal	IAO:0000115	An abnormally formed/malformed notochord inner cell.
ERROR	multiple_definitions	swimming arrested, abnormal	IAO:0000115	Abnormal(ly) arrested (of) swimming.
ERROR	multiple_definitions	swimming arrested, abnormal	IAO:0000115	Arrested swimming.
ERROR	multiple_definitions	thymus development decreased process quality, abnormal	IAO:0000115	Abnormal(ly) decreased process quality (of) thymus development.
ERROR	multiple_definitions	thymus development decreased process quality, abnormal	IAO:0000115	Decreased qualitatively thymus development.
ERROR	multiple_definitions	immune response decreased process quality, abnormal	IAO:0000115	Abnormal(ly) decreased process quality (of) immune response.
ERROR	multiple_definitions	immune response decreased process quality, abnormal	IAO:0000115	Decreased qualitatively immune response.
ERROR	multiple_definitions	T cell receptor V(D)J recombination arrested, abnormal	IAO:0000115	Abnormal(ly) arrested (of) T cell receptor V(D)J recombination.
ERROR	multiple_definitions	T cell receptor V(D)J recombination arrested, abnormal	IAO:0000115	Arrested T cell receptor V(D)J recombination.
ERROR	multiple_definitions	T cell activation arrested, abnormal	IAO:0000115	Abnormal(ly) arrested (of) T cell activation.
ERROR	multiple_definitions	T cell activation arrested, abnormal	IAO:0000115	Arrested T cell activation.
ERROR	multiple_definitions	B cell activation arrested, abnormal	IAO:0000115	Abnormal(ly) arrested (of) B cell activation.
ERROR	multiple_definitions	B cell activation arrested, abnormal	IAO:0000115	Arrested B cell activation.
ERROR	multiple_definitions	immunoglobulin heavy chain V-D-J recombination arrested, abnormal	IAO:0000115	Abnormal(ly) arrested (of) immunoglobulin heavy chain V-D-J recombination.
ERROR	multiple_definitions	immunoglobulin heavy chain V-D-J recombination arrested, abnormal	IAO:0000115	Arrested immunoglobulin heavy chain V-D-J recombination.
ERROR	multiple_definitions	spleen absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) spleen.
ERROR	multiple_definitions	spleen absent, abnormal	IAO:0000115	Absence of spleen.
ERROR	multiple_definitions	kidney absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) kidney.
ERROR	multiple_definitions	kidney absent, abnormal	IAO:0000115	Absence of kidney.
ERROR	multiple_definitions	kidney decreased thickness, abnormal	IAO:0000115	A decrease in the thickness of the kidney.
ERROR	multiple_definitions	kidney decreased thickness, abnormal	IAO:0000115	Abnormal(ly) decreased thickness (of) kidney.
ERROR	multiple_definitions	kidney decreased mass density, abnormal	IAO:0000115	Abnormal(ly) decreased mass density (of) kidney.
ERROR	multiple_definitions	kidney decreased mass density, abnormal	IAO:0000115	Reduced or decreased mass density of kidney.
ERROR	multiple_definitions	interrenal gland increased rate neural precursor cell proliferation, abnormal	IAO:0000115	Abnormal(ly) increased rate (of) interrenal gland of neural precursor cell proliferation.
ERROR	multiple_definitions	interrenal gland increased rate neural precursor cell proliferation, abnormal	IAO:0000115	Increased neural precursor cell proliferation in interrenal gland.
ERROR	multiple_definitions	spinal cord torsioned, abnormal	IAO:0000115	Abnormal(ly) torsioned (of) spinal cord.
ERROR	multiple_definitions	spinal cord torsioned, abnormal	IAO:0000115	Any structural anomaly that causes spinal cord to be torsioned shaped.
ERROR	multiple_definitions	proteasomal protein catabolic process decreased process quality, abnormal	IAO:0000115	Abnormal(ly) decreased process quality (of) proteasomal protein catabolic process.
ERROR	multiple_definitions	proteasomal protein catabolic process decreased process quality, abnormal	IAO:0000115	Decreased qualitatively proteasomal protein catabolic process.
ERROR	multiple_definitions	interrenal gland decreased rate neuron apoptotic process, abnormal	IAO:0000115	Abnormal(ly) decreased rate (of) interrenal gland of neuron apoptotic process.
ERROR	multiple_definitions	interrenal gland decreased rate neuron apoptotic process, abnormal	IAO:0000115	decreased neuron apoptotic process in interrenal gland.
ERROR	multiple_definitions	pituitary gland development process quality, abnormal	IAO:0000115	Abnormal pituitary gland development.
ERROR	multiple_definitions	pituitary gland development process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) pituitary gland development.
ERROR	multiple_definitions	anal fin development process quality, abnormal	IAO:0000115	Abnormal anal fin development.
ERROR	multiple_definitions	anal fin development process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) anal fin development.
ERROR	multiple_definitions	caudal fin development process quality, abnormal	IAO:0000115	Abnormal caudal fin development.
ERROR	multiple_definitions	caudal fin development process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) caudal fin development.
ERROR	multiple_definitions	dorsal fin development process quality, abnormal	IAO:0000115	Abnormal dorsal fin development.
ERROR	multiple_definitions	dorsal fin development process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) dorsal fin development.
ERROR	multiple_definitions	dorsal fin morphogenesis process quality, abnormal	IAO:0000115	Abnormal dorsal fin morphogenesis.
ERROR	multiple_definitions	dorsal fin morphogenesis process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) dorsal fin morphogenesis.
ERROR	multiple_definitions	caudal fin morphogenesis process quality, abnormal	IAO:0000115	Abnormal caudal fin morphogenesis.
ERROR	multiple_definitions	caudal fin morphogenesis process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) caudal fin morphogenesis.
